time,battery,temperature,radar_0,radar_1,radar_2,radar_3,radar_4,radar_5,radar_6,radar_7,package_type,f_cnt,dr,snr,rssi,hw_fw_version,time_hour,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,psensor,id,radar_cluster
2024-03-02 04:09:43.912,3.04,4.875,5.0,4.0,5.0,6.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,1518.0,3.0,-1.0,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 04:00:00,4.8805003,97.58692,0.5,1003.26154,100.0,0.0,15.226764,4.9305,0.274,BIKELANE,2024-03-02 04:09:43.912_BIKELANE,no_detection
2024-03-02 04:39:40.598,3.04,4.875,4.0,6.0,6.0,5.0,5.0,6.0,8.0,8.0,PackageType.HEART_BEAT,1519.0,3.0,-1.5,-90.0,DataVersion.HW_2FW2_X_X,2024-03-02 04:00:00,4.8805003,97.58692,0.5,1003.26154,100.0,0.0,15.226764,4.9305,0.274,BIKELANE,2024-03-02 04:39:40.598_BIKELANE,no_detection
2024-03-02 05:09:41.017,3.06,5.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,PackageType.HEART_BEAT,1520.0,3.0,-0.8,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 05:00:00,4.9305,97.58789,0.2,1003.2619,100.0,0.0,16.071491,4.8805003,0.276,BIKELANE,2024-03-02 05:09:41.017_BIKELANE,no_detection
2024-03-02 05:39:40.640,3.04,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,PackageType.HEART_BEAT,1521.0,3.0,-0.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-02 05:00:00,4.9305,97.58789,0.2,1003.2619,100.0,0.0,16.071491,4.8805003,0.276,BIKELANE,2024-03-02 05:39:40.640_BIKELANE,no_detection
2024-03-02 06:09:40.994,3.06,5.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1522.0,3.0,,-91.0,DataVersion.HW_2FW2_X_X,2024-03-02 06:00:00,4.9305,96.90823,0.0,1003.3617,100.0,0.0,15.629971,4.8305,0.275,BIKELANE,2024-03-02 06:09:40.994_BIKELANE,no_detection
2024-03-02 06:39:37.418,3.06,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1523.0,3.0,-0.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 06:00:00,4.9305,96.90823,0.0,1003.3617,100.0,0.0,15.629971,4.8305,0.275,BIKELANE,2024-03-02 06:39:37.418_BIKELANE,no_detection
2024-03-02 07:09:31.720,3.06,5.125,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1524.0,3.0,-1.0,-91.0,DataVersion.HW_2FW2_X_X,2024-03-02 07:00:00,4.9305,96.569984,0.0,1003.6608,100.0,0.008791926,13.627795,4.8305,0.274,BIKELANE,2024-03-02 07:09:31.720_BIKELANE,no_detection
2024-03-02 07:39:31.301,3.06,5.375,6.0,7.0,6.0,4.0,5.0,7.0,7.0,5.0,PackageType.HEART_BEAT,1525.0,3.0,-1.0,-88.0,DataVersion.HW_2FW2_X_X,2024-03-02 07:00:00,4.9305,96.569984,0.0,1003.6608,100.0,0.008791926,13.627795,4.8305,0.274,BIKELANE,2024-03-02 07:39:31.301_BIKELANE,no_detection
2024-03-02 08:09:31.525,3.04,5.5,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,1526.0,3.0,-1.2,-90.0,DataVersion.HW_2FW2_X_X,2024-03-02 08:00:00,5.3305,96.58083,0.0,1003.5652,100.0,0.020879062,13.708391,5.0805,0.273,BIKELANE,2024-03-02 08:09:31.525_BIKELANE,no_detection
2024-03-02 08:39:29.896,3.04,5.625,6.0,6.0,6.0,7.0,7.0,4.0,5.0,7.0,PackageType.HEART_BEAT,1527.0,3.0,-1.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 08:00:00,5.3305,96.58083,0.0,1003.5652,100.0,0.020879062,13.708391,5.0805,0.273,BIKELANE,2024-03-02 08:39:29.896_BIKELANE,no_detection
2024-03-02 09:09:29.738,3.06,5.75,6.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1528.0,3.0,-0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 09:00:00,5.9805,95.93046,0.0,1003.5717,100.0,0.032946534,13.854155,5.5305004,0.272,BIKELANE,2024-03-02 09:09:29.738_BIKELANE,no_detection
2024-03-02 09:39:28.544,3.04,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1529.0,3.0,-0.2,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 09:00:00,5.9805,95.93046,0.0,1003.5717,100.0,0.032946534,13.854155,5.5305004,0.272,BIKELANE,2024-03-02 09:39:28.544_BIKELANE,no_detection
2024-03-02 10:09:27.543,3.04,6.375,6.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1530.0,3.0,0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 10:00:00,6.4805,94.6279,0.0,1003.3774,100.0,0.039804693,13.397612,5.8805003,0.271,BIKELANE,2024-03-02 10:09:27.543_BIKELANE,no_detection
2024-03-02 10:39:29.275,3.06,6.5,5.0,5.0,6.0,6.0,6.0,5.0,4.0,7.0,PackageType.HEART_BEAT,1531.0,3.0,0.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-02 10:00:00,6.4805,94.6279,0.0,1003.3774,100.0,0.039804693,13.397612,5.8805003,0.271,BIKELANE,2024-03-02 10:39:29.275_BIKELANE,no_detection
2024-03-02 11:09:31.717,3.04,6.75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1532.0,3.0,-0.8,-89.0,DataVersion.HW_2FW2_X_X,2024-03-02 11:00:00,6.6805,94.30966,0.1,1003.2798,100.0,0.03847759,11.609651,6.0805,0.271,BIKELANE,2024-03-02 11:09:31.717_BIKELANE,no_detection
2024-03-02 11:39:33.043,3.04,7.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1533.0,3.0,-0.2,-91.0,DataVersion.HW_2FW2_X_X,2024-03-02 11:00:00,6.6805,94.30966,0.1,1003.2798,100.0,0.03847759,11.609651,6.0805,0.271,BIKELANE,2024-03-02 11:39:33.043_BIKELANE,no_detection
2024-03-02 12:09:33.899,3.04,7.375,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,PackageType.HEART_BEAT,1534.0,3.0,-0.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-02 12:00:00,7.6805,91.48009,0.2,1003.489,100.0,0.06606861,13.044722,6.6805,0.272,BIKELANE,2024-03-02 12:09:33.899_BIKELANE,no_detection
